trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
-0.0322	-0.0244	0.2303	0.009592329568960835	-0.0018168877513260971	0.0017732545200262388	1.00318444	80.96437836	0.932528	0.2133133691226645	0.0194176	0.0001
-0.0059	-0.1025	0.2465	0.009278170303601856	-0.001556833692778942	0.002078687139125246	0.90742058	73.23552704	0.88897575	0.16458229715025707	0.0190523	6e-05
-0.0178	-0.1393	0.2435	0.00929213293761781	-0.0017889624832941875	0.002103121748653167	0.87375271	70.51828003	0.87369499	0.06522630170295603	0.0186617	4e-05
-0.0241	-0.0211	0.241	0.009838420993492036	-0.0022060961745208325	0.0020141099568014562	0.90679014	73.18464661	0.88664115	0.17962167694762907	0.0185996	4e-05
-0.0367	-0.15	0.2928	0.009377654070965533	-0.00233001455141243	0.0018151424220741027	0.9916091	80.030159	0.92457474	0.23248264170727267	0.0159672	9e-05
-0.0415	-0.0784	0.266	0.009766862494160268	-0.0024678955623199817	0.0017889624832941875	0.85323614	68.86244202	0.86307635	0.13086346864411005	0.0159033	5e-05
-0.0346	-0.0493	0.2659	0.010253809355466686	-0.002766346864411012	0.001864011641129944	0.79144096	63.87511444	0.83700115	0.07912236606166029	0.015608	3e-05
-0.0417	-0.1673	0.2692	0.01007753110101526	-0.0028099800957108703	0.0018133970928221085	0.92030525	74.27541351	0.89232477	0.141926301702956	0.0151914	5e-05
-0.051	-0.0096	0.2369	0.010449286231690051	-0.0029967303256742636	0.0014922565104551516	1.01525843	81.93883514	0.9376975	0.24328229715025712	0.017452	5e-05
-0.0526	-0.1072	0.2783	0.010477211499721958	-0.002967059728390361	0.0015393804002589986	0.94471329	76.24532318	0.89427589	0.14583598775598283	0.0143598	5e-05
-0.0595	-0.1048	0.2616	0.010728538912009143	-0.0030211649352021846	0.0015463617172669759	0.84338766	68.06759644	0.85903478	0.04162069680534926	0.0140852	3e-05
-0.0657	-0.0282	0.2748	0.011121237993707869	-0.003307398932529255	0.0013404128655316449	0.82132381	66.28688049	0.84992359	0.1402440965380563	0.0142807	4e-05
-0.0716	-0.1664	0.2917	0.010808824057600882	-0.003113667385557884	0.0013456488532876281	0.94445133	76.22418213	0.90158334	0.18656907354171703	0.0130811	6e-05
-0.0757	-0.0377	0.2431	0.011379546723003028	-0.0029949849964222694	0.0010890854532444615	0.95934933	77.42655945	0.91765284	0.2286984227290463	0.0155934	0.0003
-0.0631	-0.0487	0.2568	0.011119492664455872	-0.0027366762671271086	0.0009581857593448868	0.91817099	74.10316467	0.92493486	0.06976312408709452	0.0170308	0.00034
-0.071	-0.1698	0.2597	0.011620402159778245	-0.002584832622203602	0.0007417649320975902	1.10972798	89.56322479	1.03853163	0.1753586983746588	0.0158848	0.0002
-0.0694	-0.1784	0.2499	0.0118193696945056	-0.0024801128670839424	0.0009826203688728075	0.91636473	73.9573822	0.90566932	0.04722713633111159	0.0146655	0.00012
-0.0665	-0.0697	0.2529	0.012168435544904467	-0.002694788365079245	0.001059414855960558	0.91740131	74.04104614	0.89945895	0.146626791774096	0.0144307	8e-05
-0.0712	-0.2383	0.2834	0.01161865683052625	-0.002593559268463574	0.0012217304763960308	1.05799365	85.38787842	0.96293596	0.24446617157146805	0.01443	8e-05
-0.0726	-0.0511	0.2761	0.011568042282218416	-0.0027244589623631483	0.0010663961729685354	1.09958255	88.74441528	0.9738158	0.2127424272817452	0.0143735	6e-05
-0.0738	-0.1595	0.3223	0.011309733552923255	-0.002569124658935653	0.0011641346110802177	0.96303326	77.72387695	0.90833659	0.1813690735417169	0.0124555	5e-05
-0.0779	-0.1056	0.2845	0.011829841670017565	-0.0026406831582674204	0.001186823891356144	0.8513425	68.70960999	0.85711215	0.1265177948351002	0.0122377	4e-05
-0.0723	-0.0538	0.3182	0.012159708898644494	-0.002722713633111154	0.0011833332328521555	0.8462131	68.29563141	0.86083272	0.11186941809873256	0.0125388	4e-05
-0.0788	-0.2095	0.3317	0.011876965559821411	-0.0025761059759436306	0.0013264502315156904	1.03261256	83.33943939	0.94565247	0.20432339973270708	0.0124975	3e-05
-0.0752	-0.057	0.3126	0.012531464029319286	-0.002581341963699613	0.0012531464029319286	0.98996747	79.89766693	0.92616301	0.2118519142918809	0.0122542	6e-05
-0.069	-0.204	0.3507	0.012208578117700335	-0.0021153390534171274	0.0012112585008840647	1.03273082	83.34898376	0.94985621	0.23283883619746504	0.0133127	0.00015
-0.0817	-0.1388	0.3215	0.012273155300024124	-0.00231779724664847	0.0011222467090323538	0.89846295	72.51258087	0.89074591	0.1249023583703421	0.0120752	5e-05
-0.0811	-0.0691	0.3375	0.012616985162667007	-0.002541199390903744	0.0010314895879286487	0.85852414	69.28922272	0.87249858	0.11919945640009312	0.0120593	3e-05
-0.0879	-0.2162	0.3464	0.012243484702740223	-0.0025499260371637153	0.0009896016858807848	1.0012176	80.80563354	0.93201933	0.184005750411731	0.012808	5e-05
-0.0815	-0.0554	0.3274	0.012524482712311309	-0.002464404903815993	0.001022762941668677	1.01195145	81.67193604	0.93277686	0.20618401993533503	0.0123689	5e-05
-0.0846	-0.1553	0.3571	0.012360421762623844	-0.0026145032194875057	0.00102799892942466	0.92654926	74.77935028	0.8862007	0.14866976265574797	0.0120543	5e-05
-0.0846	-0.1616	0.3321	0.012482594810263445	-0.002408554367752175	0.0012077678423800758	0.86241704	69.60340881	0.87220948	0.0566945406165173	0.0117645	6e-05
-0.0693	-0.0726	0.3464	0.012533209358571279	-0.0021275563581810873	0.0013142329267517303	0.89515269	72.24541473	0.87947637	0.1405038821125288	0.0124086	5e-05
-0.075	-0.2483	0.389	0.012168435544904467	-0.0023020892833805202	0.001403244718603441	1.07594454	86.83665466	0.96339184	0.2554159265358978	0.0147759	5e-05
-0.0774	-0.0862	0.3674	0.0126815623449908	-0.0024190263432641405	0.0014189526818713899	1.00287449	80.93936157	0.92570999	0.21838859116189513	0.0123637	5e-05
-0.0734	-0.1215	0.3873	0.01256986127286316	-0.002574360646691636	0.0015289084247470327	0.82094765	66.25652313	0.84593144	0.07804955592153884	0.0121822	5e-05
-0.0721	-0.1926	0.3626	0.012571606602115157	-0.0024766222085799536	0.001689478715930511	0.88593572	71.50154114	0.87812688	0.11010270292735784	0.0121299	4e-05
-0.0719	-0.0535	0.3596	0.013171999864801205	-0.0025987952562195565	0.0016074482410867775	0.9408536	75.933815	0.90458502	0.1825298392584692	0.012224	4e-05
-0.0805	-0.1934	0.3865	0.012672835698730825	-0.002567379329683659	0.0016126842288427606	0.97869903	78.98822021	0.91663801	0.20219080401811304	0.012714	3e-05
-0.0811	-0.1012	0.343	0.013007938915113737	-0.0025394540616517493	0.0016057029118347831	0.91345936	73.72290039	0.88816393	0.1548004900711399	0.0118515	5e-05
-0.0795	-0.1018	0.3579	0.01324181303488098	-0.002823942729726825	0.0015707963267948967	0.82139033	66.29225159	0.84716029	0.044763468644110245	0.0119388	3e-05
-0.0896	-0.2278	0.3592	0.013079497414445505	-0.002816961412718848	0.001377064779823526	0.94807929	76.51698303	0.90288635	0.15555142422074117	0.0134115	5e-05
