trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
-0.0971	-0.0696	-0.0526	0.002930407814098479	-0.0015865042900628454	-0.0017819811662862105	1.09997773	81.64649963	0.99184227	0.1534770368096659	0.0147305	0.00023
-0.1011	-0.1629	0.0654	0.0022794000031045943	-0.0012723450247038664	-0.00152367243699105	1.29312193	95.98274231	1.08436504	0.2764737902824012	0.0218687	0.00088
-0.1008	-0.0905	0.0197	0.002384119758224254	-0.0011187560505283654	-0.0016004669240788003	1.06962073	79.39323425	0.97831392	0.13515516081914553	0.0165213	0.00021
-0.097	-0.0176	0.0352	0.0022183134792847924	-0.0013491395117916165	-0.0016964600329384882	1.13606501	84.32509613	1.003151	0.11680914245312	0.0168275	0.00044
-0.1017	-0.1345	0.0818	0.0014835298641951804	-0.0014049900478554352	-0.0018692476288859267	1.1853621	87.98420715	1.01705313	0.21637108735504343	0.0193832	0.00045
-0.0973	-0.0087	0.0662	0.0016982053621904826	-0.0014957471689591403	-0.0018901915799098587	1.06416225	78.98807526	0.97415227	0.162118828506147	0.0165787	0.00041
-0.099	-0.1137	0.09	0.001424188669627373	-0.001450368608407288	-0.0019285888234537342	1.03848839	77.08242035	0.96134537	0.1483896248329419	0.0194729	0.0006
-0.0967	-0.0351	0.039	0.0018936822384138475	-0.0014538592669112763	-0.0019198621771937623	1.02392924	76.00175476	0.95124804	0.1559855436775217	0.0150352	0.0003
-0.1001	-0.1482	0.0505	0.001420698011123384	-0.0014259339988793671	-0.0019687313962496035	1.08521914	80.55103302	1.00126536	0.15548893571891068	0.0187192	0.00046
-0.1041	-0.0854	-0.0655	0.0018360863730980347	-0.0014643312424232424	-0.0021275563581810873	1.27362788	94.53578186	1.09293838	0.21343052837250048	0.013454	0.00045
-0.1042	0.0922	-0.0674	0.0023160519173964756	-0.001673770752662562	-0.002310815929640492	1.23186088	91.43560791	1.06712638	0.2232332312998583	0.0142001	0.00046
-0.1038	-0.0383	-0.072	0.0022741640153486112	-0.0016702800941585732	-0.0022270401255447643	1.10224271	81.81462097	0.99466721	0.14195771823237907	0.0126535	0.00035
-0.1031	0.0058	-0.1221	0.002834414705238791	-0.0017610372152622785	-0.00222529479629277	0.97971559	72.7199707	0.93706572	0.12753765701229397	0.0136057	0.00039
-0.1049	-0.052	-0.0787	0.0024434609527920616	-0.0017680185322702558	-0.0022479840765686964	0.97385293	72.28481293	0.92421529	0.1240312174865316	0.0132053	0.00039
-0.1053	-0.0716	-0.0965	0.002501056818107874	-0.0017313666179783749	-0.002181661564992912	0.93553442	69.44059753	0.91247313	0.04582851455917391	0.0131512	0.00038
-0.1058	-0.0739	-0.0739	0.0023509585024363614	-0.0016982053621904826	-0.0022026055160168437	0.92227781	68.45661926	0.90130963	0.035610176124166844	0.0131369	0.00033
-0.1032	-0.0826	-0.1173	0.0024766222085799536	-0.001408480706359424	-0.0020734511513692635	1.01684558	75.47596741	0.94016894	0.08192713633111158	0.0139824	0.00038
-0.0997	-0.0428	-0.1209	0.0026319565120074486	-0.0013369222070276565	-0.0020664698343612863	1.00323963	74.46605682	0.93440898	0.05859370598836199	0.0140783	0.00038
-0.1002	-0.0832	-0.1164	0.002452187599052033	-0.0012531464029319286	-0.0020472712125893483	0.9548431	70.87379456	0.91489815	0.05953716694115405	0.0137669	0.00036
-0.1022	-0.083	-0.0832	0.002005383310541485	-0.0012932889757277981	-0.002118829711921116	0.95703173	71.03624725	0.92042245	0.06332526803190926	0.0130669	0.00038
-0.1028	-0.0181	-0.1124	0.0021799162357409173	-0.0012636183784438947	-0.002097885760897184	0.99965566	74.2000351	0.94103783	0.1059573736753634	0.0129409	0.00037
-0.1026	0.0229	-0.083	0.002045525883337354	-0.0014329153158873448	-0.0021991148575128553	0.98568946	73.16338348	0.93714704	0.09084581932313422	0.0132748	0.00045
-0.1029	-0.0224	-0.0964	0.0020193459445574393	-0.0014800392056911916	-0.0022427480888127134	1.00092602	74.29432678	0.96064652	0.06484685299418097	0.0105469	0.0001
-0.1039	-0.0218	-0.0765	0.0018151424220741027	-0.00147131255943122	-0.00222529479629277	0.97591484	72.43785858	0.93348031	0.03301917306316258	0.0103225	8e-05
-0.1044	-0.0497	-0.1242	0.0018360863730980347	-0.0013980087308474581	-0.002305579941884509	1.04078138	77.25261688	0.96236275	0.08482664625997163	0.0104976	9e-05
-0.1037	0.032	-0.0975	0.001912880860185785	-0.0015603243512829306	-0.002410299697004169	1.06191468	78.82124329	0.97350251	0.12629149313214416	0.0107399	8e-05
-0.112	-0.1667	-0.0861	0.0011641346110802177	-0.0014259339988793671	-0.0024853488548399255	1.34428287	99.78019714	1.11162788	0.26630928796724435	0.0117455	0.00018
-0.1106	0.0089	-0.1307	0.0016336281798666925	-0.0014154620233674013	-0.002432988977280095	1.24139309	92.1431427	1.04748485	0.2482162710929136	0.010293	8e-05
-0.1068	0.0479	-0.099	0.0017662732030182616	-0.0016022122533307947	-0.0024242623310201236	0.96723628	71.79368591	0.94043917	0.0909060949687467	0.0103825	9e-05
-0.1097	-0.1126	-0.0782	0.0012688543661998775	-0.0015515977050229591	-0.002457423586808016	1.19388783	88.61703491	1.02450143	0.2132597320457056	0.00984973	0.0001
-0.1092	0.0416	-0.1083	0.0019076448724298022	-0.0015917402778188286	-0.002478367537831948	1.16224885	86.26860809	1.01357349	0.2197938515024863	0.0107157	0.0001
-0.1104	-0.0963	-0.0774	0.0013578661580515882	-0.001562069680534925	-0.0025028021473598684	1.12175322	83.26279449	0.9928187	0.20019419605950187	0.00912726	7e-05
-0.1122	-0.0087	-0.1037	0.0017226399717184032	-0.0015899949485668342	-0.002541199390903744	1.01290178	75.18323517	0.94685364	0.13725481626212999	0.00935578	6e-05
-0.1131	-0.0847	-0.0584	0.0012880529879718153	-0.0015707963267948967	-0.0025638886711796703	1.0369705	76.96974945	0.95725762	0.1460237442897226	0.009197	7e-05
-0.1127	-0.0324	-0.1008	0.001499237827463129	-0.0015323990832510211	-0.002597049926967562	1.0056529	74.64517975	0.94443022	0.10923716694115405	0.00900435	6e-05
-0.1091	-0.0129	-0.0782	0.0013526301702956054	-0.0016057029118347831	-0.0026057765732275338	0.94885564	70.42937469	0.92137213	0.05713190660056287	0.00851077	4e-05
-0.1139	-0.0918	-0.0671	0.0009721483933608416	-0.0015847589608108511	-0.002665117767795341	0.97498989	72.36920166	0.9304529	0.11783834612632516	0.00844693	0.0001
-0.1182	-0.019	-0.0176	0.0007452555906015787	-0.0018273597268380628	-0.002808234766458876	1.02909493	76.38518524	0.96361826	0.15723052837250043	0.00872606	6e-05
-0.1202	-0.1055	-0.0238	0.000466002910282486	-0.001801179788058148	-0.003003711642682241	1.02425408	76.02586365	0.95501627	0.1197454747661186	0.00912023	8e-05
-0.1245	0.0048	-0.0298	0.0005340707511102648	-0.0019879300180215415	-0.0033911747366249826	1.06042135	78.71040344	0.9658824	0.1527140582366957	0.00805283	6e-05
-0.1281	-0.0915	-0.0239	0.00017278759594743863	-0.0020176006153054447	-0.003438298626428829	1.00804245	74.82254791	0.93884953	0.1277038821125288	0.00855643	6e-05
-0.134	-0.0251	-0.0247	0.0002495820830351891	-0.00214850030920502	-0.0036582101121801144	1.00595951	74.66794586	0.93725643	0.09448028333693057	0.00839335	6e-05
-0.1384	-0.102	-0.0236	1.3962634015954635e-05	-0.002129301687433082	-0.003715805977495928	1.01566124	75.38806152	0.9408454	0.09802069680534928	0.00860548	6e-05
-0.1407	-0.0293	-0.0227	0.0002303834612632515	-0.002239257430308725	-0.0038536869884034796	0.98942757	73.4408493	0.92861673	0.09911287905152456	0.00838315	7e-05
-0.142	-0.1155	-0.0081	-0.00013439035240356338	-0.002169444260228951	-0.003790855135331684	1.00371671	74.50146484	0.93236908	0.12697094184091923	0.00941867	7e-05
-0.1417	-0.0437	-0.0167	3.490658503988659e-05	-0.002209586833024821	-0.0038222710618675813	1.00520658	74.61205292	0.93716476	0.09274277183876083	0.00872189	7e-05
-0.146	-0.1113	-0.0096	-0.0002024581932313422	-0.0021013764194011725	-0.0037978364523396607	0.98965412	73.45766449	0.93188096	0.09750049007113985	0.00911188	6e-05
-0.1448	-0.0437	-0.0028	-0.0001675516081914556	-0.002235766771804736	-0.003867649622419434	0.9883216	73.35875702	0.93412669	0.08755550537616115	0.00970334	7e-05
-0.1476	-0.0951	-0.0108	-0.00032637657012293966	-0.0020717058221172693	-0.00386590429316744	0.99408287	73.78639221	0.93438466	0.07843156204354723	0.00907719	6e-05
-0.1493	-0.0694	0.0197	-0.0005131268000863328	-0.00214850030920502	-0.003920009499979264	1.02187622	75.84937286	0.94591995	0.0737824961931484	0.011083	8e-05
-0.1538	-0.0742	0.0001	-0.0005044001538263612	-0.0020280725908174107	-0.0040055306333269865	1.03682423	76.95889282	0.95011155	0.03963377489976517	0.0096826	8e-05
-0.1535	-0.0271	0.015	-0.0005166174585903216	-0.0022113321622768156	-0.004050909193878839	1.03450918	76.78705597	0.95302712	0.0743427718387609	0.01055	8e-05
-0.1531	-0.0831	-0.022	-0.0007120943348136865	-0.0020682151636132805	-0.004021238596594935	1.11436689	82.7145462	0.99235603	0.1118132236085402	0.00983852	8e-05
-0.1458	-0.0078	-0.0681	-0.0004904375198104066	-0.0021519909677090087	-0.004082325120414737	1.18547666	87.9927063	1.01166745	0.14702595714594047	0.0087989	9e-05
